AVERAGE_SPEED_DIFF,AVERAGE_FREE_F1_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_F1_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,HOUR,DAY,MONTH,YEAR,IDENTIFIER
0,45.3,1.9,82.4,0,14.0,1017.0,87.0,1.0,0.0,0,31,8,2018,0_31_8_2018
0,44.2,3.5,88.3,0,16.0,1021.0,38.0,3.0,0.0,0,3,10,2018,0_3_10_2018
0,44.2,3.5,88.3,0,16.0,1021.0,38.0,3.0,0.0,0,3,10,2018,0_3_10_2018
1,46.9,7.0,78.1,0,13.0,1026.0,100.0,0.0,3.0,0,3,11,2018,0_3_11_2018
1,46.9,7.0,78.1,0,13.0,1026.0,100.0,0.0,3.0,0,3,11,2018,0_3_11_2018
0,40.5,20.9,71.1,0,15.0,1024.0,87.0,7.0,4.0,0,3,12,2018,0_3_12_2018
0,40.5,20.9,71.1,0,15.0,1024.0,87.0,7.0,3.0,0,3,12,2018,0_3_12_2018
1,37.5,9.0,92.4,0,10.0,1026.0,87.0,2.0,2.0,0,3,3,2019,0_3_3_2019
1,37.5,9.0,92.4,0,10.0,1026.0,87.0,2.0,3.0,0,3,3,2019,0_3_3_2019
0,41.8,0.0,76.0,0,11.0,1016.0,76.0,5.0,2.0,0,3,4,2019,0_3_4_2019
0,41.8,0.0,76.0,0,11.0,1016.0,76.0,5.0,0.0,0,3,4,2019,0_3_4_2019
0,37.9,2.3,65.2,0,16.0,1019.0,93.0,1.0,3.0,0,3,6,2019,0_3_6_2019
0,37.9,2.3,65.2,0,16.0,1019.0,93.0,1.0,3.0,0,3,6,2019,0_3_6_2019
0,35.0,4.0,87.1,0,18.0,1013.0,100.0,5.0,3.0,0,3,7,2019,0_3_7_2019
0,35.0,4.0,87.1,0,18.0,1013.0,100.0,5.0,3.0,0,3,7,2019,0_3_7_2019
0,39.4,3.6,89.1,0,23.0,1015.0,73.0,0.0,0.0,0,3,8,2018,0_3_8_2018
0,39.4,3.6,89.1,0,23.0,1015.0,73.0,0.0,0.0,0,3,8,2018,0_3_8_2018
3,46.8,40.3,78.7,0,13.0,1019.0,93.0,0.0,3.0,0,4,11,2018,0_4_11_2018
3,46.8,40.3,78.7,0,13.0,1019.0,93.0,0.0,3.0,0,4,11,2018,0_4_11_2018
0,38.8,0.0,87.3,0,2.0,1031.0,88.0,0.0,0.0,0,4,2,2019,0_4_2_2019
0,38.8,0.0,87.3,0,2.0,1031.0,88.0,0.0,0.0,0,4,2,2019,0_4_2_2019
0,42.6,1.9,71.6,0,17.0,1015.0,88.0,2.0,3.0,0,4,6,2019,0_4_6_2019
0,42.6,1.9,71.6,0,17.0,1015.0,88.0,2.0,2.0,0,4,6,2019,0_4_6_2019
0,36.2,3.2,92.3,0,18.0,1013.0,93.0,3.0,3.0,0,4,7,2019,0_4_7_2019
0,36.2,3.2,92.3,0,18.0,1013.0,93.0,3.0,3.0,0,4,7,2019,0_4_7_2019
0,41.2,0.0,90.6,0,21.0,1016.0,88.0,1.0,0.0,0,4,8,2018,0_4_8_2018
0,41.2,0.0,90.6,0,21.0,1016.0,88.0,1.0,0.0,0,4,8,2018,0_4_8_2018
0,35.9,5.3,89.2,0,5.0,1030.0,100.0,1.0,0.0,0,5,2,2019,0_5_2_2019
0,35.9,5.3,89.2,0,5.0,1030.0,100.0,1.0,0.0,0,5,2,2019,0_5_2_2019
1,45.5,5.0,84.0,0,10.0,1019.0,87.0,3.0,2.0,0,5,3,2019,0_5_3_2019
1,45.5,5.0,84.0,0,10.0,1019.0,87.0,3.0,2.0,0,5,3,2019,0_5_3_2019
1,42.3,4.3,71.7,0,13.0,1015.0,82.0,4.0,2.0,0,5,6,2019,0_5_6_2019
1,42.3,4.3,71.7,0,13.0,1015.0,82.0,4.0,2.0,0,5,6,2019,0_5_6_2019
1,41.1,7.5,83.3,0,20.0,1016.0,94.0,0.0,1.0,0,5,8,2018,0_5_8_2018
1,41.1,7.5,83.3,0,20.0,1016.0,94.0,0.0,0.0,0,5,8,2018,0_5_8_2018
0,44.0,2.1,87.4,0,12.0,1016.0,100.0,0.0,0.0,0,6,10,2018,0_6_10_2018
0,44.0,2.1,87.4,0,12.0,1016.0,100.0,0.0,1.0,0,6,10,2018,0_6_10_2018
1,32.7,16.3,66.2,0,15.0,1029.0,82.0,1.0,3.0,0,6,12,2018,0_6_12_2018
1,32.7,16.3,66.2,0,15.0,1029.0,82.0,1.0,3.0,0,6,12,2018,0_6_12_2018
0,41.5,0.0,76.1,0,14.0,1019.0,87.0,3.0,2.0,0,6,5,2019,0_6_5_2019
0,41.5,0.0,76.1,0,14.0,1019.0,87.0,3.0,4.0,0,6,5,2019,0_6_5_2019
1,34.7,6.1,66.1,0,12.0,1017.0,76.0,2.0,2.0,0,6,6,2019,0_6_6_2019
1,34.7,6.1,66.1,0,12.0,1017.0,76.0,2.0,2.0,0,6,6,2019,0_6_6_2019
1,34.8,11.9,79.6,0,17.0,1017.0,100.0,1.0,3.0,0,6,7,2019,0_6_7_2019
1,34.8,11.9,79.6,0,17.0,1017.0,100.0,1.0,2.0,0,6,7,2019,0_6_7_2019
0,44.5,2.0,85.0,0,17.0,1015.0,93.0,2.0,4.0,0,6,9,2018,0_6_9_2018
0,44.5,2.0,85.0,0,17.0,1015.0,93.0,2.0,0.0,0,6,9,2018,0_6_9_2018
0,46.5,1.4,86.5,0,13.0,1021.0,71.0,3.0,0.0,0,7,10,2018,0_7_10_2018
0,46.5,1.4,86.5,0,13.0,1021.0,71.0,3.0,0.0,0,7,10,2018,0_7_10_2018
0,33.5,3.3,71.3,0,13.0,1031.0,87.0,1.0,3.0,0,7,12,2018,0_7_12_2018
0,33.5,3.3,71.3,0,13.0,1031.0,87.0,1.0,3.0,0,7,12,2018,0_7_12_2018
0,35.0,6.7,73.6,0,14.0,1019.0,82.0,4.0,4.0,0,7,5,2019,0_7_5_2019
0,35.0,6.7,73.6,0,14.0,1019.0,82.0,4.0,2.0,0,7,5,2019,0_7_5_2019
1,40.3,3.6,67.6,0,12.0,1012.0,82.0,2.0,2.0,0,7,6,2019,0_7_6_2019
1,40.3,3.6,67.6,0,12.0,1012.0,82.0,2.0,2.0,0,7,6,2019,0_7_6_2019
1,35.4,3.0,73.5,0,17.0,1016.0,93.0,1.0,2.0,0,7,7,2019,0_7_7_2019
1,35.4,3.0,73.5,0,17.0,1016.0,93.0,1.0,3.0,0,7,7,2019,0_7_7_2019
0,43.3,0.0,86.6,0,19.0,1017.0,93.0,3.0,0.0,0,7,8,2018,0_7_8_2018
0,43.3,0.0,86.6,0,19.0,1017.0,93.0,3.0,4.0,0,7,8,2018,0_7_8_2018
0,43.3,1.1,85.7,0,18.0,1014.0,88.0,1.0,0.0,0,7,9,2018,0_7_9_2018
0,43.3,1.1,85.7,0,18.0,1014.0,88.0,1.0,0.0,0,7,9,2018,0_7_9_2018
0,40.7,3.5,81.4,0,9.0,1016.0,81.0,3.0,1.0,0,8,11,2018,0_8_11_2018
0,40.7,3.5,81.4,0,9.0,1016.0,81.0,3.0,1.0,0,8,11,2018,0_8_11_2018
0,39.6,0.0,87.2,0,18.0,1014.0,100.0,1.0,3.0,0,8,7,2019,0_8_7_2019
0,39.6,0.0,87.2,0,18.0,1014.0,100.0,1.0,3.0,0,8,7,2019,0_8_7_2019
0,40.1,0.0,84.7,0,17.0,1016.0,93.0,4.0,2.0,0,8,8,2018,0_8_8_2018
0,40.1,0.0,84.7,0,17.0,1016.0,93.0,4.0,3.0,0,8,8,2018,0_8_8_2018
0,41.4,4.4,85.1,0,19.0,1012.0,72.0,2.0,0.0,0,8,9,2018,0_8_9_2018
0,41.4,4.4,85.1,0,19.0,1012.0,72.0,2.0,0.0,0,8,9,2018,0_8_9_2018
0,46.1,0.0,79.4,0,12.0,1013.0,71.0,3.0,0.0,0,9,10,2018,0_9_10_2018
0,46.1,0.0,79.4,0,12.0,1013.0,71.0,3.0,0.0,0,9,10,2018,0_9_10_2018
0,44.5,4.1,82.6,0,11.0,1018.0,93.0,1.0,3.0,0,9,11,2018,0_9_11_2018
0,44.5,4.1,82.6,0,11.0,1018.0,93.0,1.0,1.0,0,9,11,2018,0_9_11_2018
1,41.5,13.4,74.8,0,7.0,1033.0,100.0,1.0,0.0,0,9,12,2018,0_9_12_2018
1,41.5,13.4,74.8,0,7.0,1033.0,100.0,1.0,0.0,0,9,12,2018,0_9_12_2018
0,39.6,3.5,69.8,0,12.0,1015.0,100.0,1.0,2.0,0,9,5,2019,0_9_5_2019
0,39.6,3.5,69.8,0,12.0,1015.0,100.0,1.0,2.0,0,9,5,2019,0_9_5_2019
0,41.9,4.0,79.3,0,17.0,1016.0,100.0,1.0,2.0,0,9,7,2019,0_9_7_2019
0,41.9,4.0,79.3,0,17.0,1016.0,100.0,1.0,3.0,0,9,7,2019,0_9_7_2019
3,42.4,36.8,86.1,2,17.0,1004.0,48.0,3.0,0.0,10,10,10,2018,10_10_10_2018
3,42.4,36.8,86.1,2,17.0,1004.0,48.0,3.0,0.0,10,10,10,2018,10_10_10_2018
3,35.8,132.6,76.0,2,15.0,1015.0,87.0,3.0,2.0,10,10,5,2019,10_10_5_2019
3,35.8,132.6,76.0,2,15.0,1015.0,87.0,3.0,3.0,10,10,5,2019,10_10_5_2019
2,41.1,22.7,88.1,2,19.0,1022.0,88.0,1.0,2.0,10,10,8,2019,10_10_8_2019
2,41.1,22.7,88.1,2,19.0,1022.0,88.0,1.0,2.0,10,10,8,2019,10_10_8_2019
1,39.6,20.7,89.1,2,22.0,1023.0,78.0,1.0,0.0,10,10,9,2018,10_10_9_2018
1,39.6,20.7,89.1,2,22.0,1023.0,78.0,1.0,0.0,10,10,9,2018,10_10_9_2018
3,43.8,30.1,80.9,2,4.0,1030.0,81.0,1.0,0.0,10,11,2,2019,10_11_2_2019
3,43.8,30.1,80.9,2,4.0,1030.0,81.0,1.0,0.0,10,11,2,2019,10_11_2_2019
3,36.1,129.1,80.2,2,13.0,1022.0,72.0,1.0,0.0,10,11,4,2019,10_11_4_2019
3,36.1,129.1,80.2,2,13.0,1022.0,72.0,1.0,2.0,10,11,4,2019,10_11_4_2019
3,34.1,121.8,75.8,2,17.0,1018.0,55.0,7.0,2.0,10,11,6,2019,10_11_6_2019
3,34.1,121.8,75.8,2,17.0,1018.0,55.0,7.0,2.0,10,11,6,2019,10_11_6_2019
2,45.3,24.3,92.3,2,18.0,1022.0,77.0,2.0,2.0,10,11,8,2019,10_11_8_2019
2,45.3,24.3,92.3,2,18.0,1022.0,77.0,2.0,2.0,10,11,8,2019,10_11_8_2019
2,34.5,31.4,93.8,2,22.0,1021.0,69.0,2.0,0.0,10,11,9,2018,10_11_9_2018
2,34.5,31.4,93.8,2,22.0,1021.0,69.0,2.0,0.0,10,11,9,2018,10_11_9_2018
2,40.4,66.5,87.4,2,20.0,1018.0,68.0,8.0,3.0,10,12,10,2018,10_12_10_2018
2,40.4,66.5,87.4,2,20.0,1018.0,68.0,8.0,0.0,10,12,10,2018,10_12_10_2018
2,41.1,24.3,75.6,2,10.0,1016.0,87.0,3.0,1.0,10,12,11,2018,10_12_11_2018
2,41.1,24.3,75.6,2,10.0,1016.0,87.0,3.0,1.0,10,12,11,2018,10_12_11_2018
2,35.3,25.9,74.9,2,12.0,1022.0,93.0,3.0,3.0,10,12,12,2018,10_12_12_2018
2,35.3,25.9,74.9,2,12.0,1022.0,93.0,3.0,3.0,10,12,12,2018,10_12_12_2018
3,40.9,69.1,95.9,2,8.0,1030.0,54.0,4.0,0.0,10,12,2,2019,10_12_2_2019
3,40.9,69.1,95.9,2,8.0,1030.0,54.0,4.0,0.0,10,12,2,2019,10_12_2_2019
3,36.5,76.2,79.6,2,14.0,1021.0,71.0,2.0,0.0,10,12,4,2019,10_12_4_2019
3,36.5,76.2,79.6,2,14.0,1021.0,71.0,2.0,0.0,10,12,4,2019,10_12_4_2019
2,39.2,12.9,90.1,2,16.0,1018.0,88.0,2.0,0.0,10,12,8,2018,10_12_8_2018
2,39.2,12.9,90.1,2,16.0,1018.0,88.0,2.0,2.0,10,12,8,2018,10_12_8_2018
3,41.7,57.4,85.8,2,7.0,1029.0,62.0,6.0,0.0,10,13,2,2019,10_13_2_2019
3,41.7,57.4,85.8,2,7.0,1029.0,62.0,6.0,0.0,10,13,2,2019,10_13_2_2019
1,32.6,13.0,94.0,2,20.0,1014.0,88.0,5.0,3.0,10,13,7,2019,10_13_7_2019
1,32.6,13.0,94.0,2,20.0,1014.0,88.0,5.0,2.0,10,13,7,2019,10_13_7_2019
2,40.2,49.9,87.6,2,19.0,1019.0,77.0,3.0,3.0,10,13,8,2018,10_13_8_2018
2,40.2,49.9,87.6,2,19.0,1019.0,77.0,3.0,2.0,10,13,8,2018,10_13_8_2018
2,34.8,17.0,88.4,2,18.0,1020.0,100.0,1.0,0.0,10,13,9,2018,10_13_9_2018
2,34.8,17.0,88.4,2,18.0,1020.0,100.0,1.0,0.0,10,13,9,2018,10_13_9_2018
2,42.1,28.6,81.2,2,14.0,1020.0,67.0,5.0,0.0,10,14,11,2018,10_14_11_2018
2,42.1,28.6,81.2,2,14.0,1020.0,67.0,5.0,0.0,10,14,11,2018,10_14_11_2018
3,39.1,60.7,84.9,2,13.0,1025.0,58.0,4.0,0.0,10,14,2,2019,10_14_2_2019
3,39.1,60.7,84.9,2,13.0,1025.0,58.0,4.0,0.0,10,14,2,2019,10_14_2_2019
3,35.2,134.1,81.1,2,15.0,1015.0,82.0,2.0,2.0,10,14,6,2019,10_14_6_2019
3,35.2,134.1,81.1,2,15.0,1015.0,82.0,2.0,2.0,10,14,6,2019,10_14_6_2019
1,35.9,8.6,98.6,2,21.0,1016.0,83.0,2.0,2.0,10,14,7,2019,10_14_7_2019
1,35.9,8.6,98.6,2,21.0,1016.0,83.0,2.0,3.0,10,14,7,2019,10_14_7_2019
3,38.9,38.5,72.2,2,16.0,1015.0,68.0,5.0,0.0,10,15,11,2018,10_15_11_2018
3,38.9,38.5,72.2,2,16.0,1015.0,68.0,5.0,2.0,10,15,11,2018,10_15_11_2018
2,37.3,26.1,95.5,2,8.0,1025.0,54.0,5.0,0.0,10,15,2,2019,10_15_2_2019
2,37.3,26.1,95.5,2,8.0,1025.0,54.0,5.0,0.0,10,15,2,2019,10_15_2_2019
4,39.6,91.7,68.1,2,19.0,1015.0,88.0,1.0,2.0,10,15,5,2019,10_15_5_2019
4,39.6,91.7,68.1,2,19.0,1015.0,88.0,1.0,2.0,10,15,5,2019,10_15_5_2019
2,38.3,18.3,68.3,2,16.0,1022.0,82.0,2.0,2.0,10,15,6,2019,10_15_6_2019
2,38.3,18.3,68.3,2,16.0,1022.0,82.0,2.0,2.0,10,15,6,2019,10_15_6_2019
0,38.2,2.8,83.9,2,20.0,1015.0,77.0,2.0,0.0,10,15,8,2018,10_15_8_2018
0,38.2,2.8,83.9,2,20.0,1015.0,77.0,2.0,0.0,10,15,8,2018,10_15_8_2018
3,39.8,94.7,72.8,2,14.0,1016.0,67.0,4.0,0.0,10,16,11,2018,10_16_11_2018
3,39.8,94.7,72.8,2,14.0,1016.0,67.0,4.0,0.0,10,16,11,2018,10_16_11_2018
1,36.4,11.2,92.0,2,9.0,1023.0,58.0,5.0,0.0,10,16,2,2019,10_16_2_2019
1,36.4,11.2,92.0,2,9.0,1023.0,58.0,5.0,0.0,10,16,2,2019,10_16_2_2019
2,39.4,27.4,89.8,2,18.0,1017.0,93.0,1.0,4.0,10,16,8,2018,10_16_8_2018
2,39.4,27.4,89.8,2,18.0,1017.0,93.0,1.0,3.0,10,16,8,2018,10_16_8_2018
2,40.4,21.9,89.8,2,16.0,1018.0,87.0,2.0,3.0,10,17,10,2018,10_17_10_2018
2,40.4,21.9,89.8,2,16.0,1018.0,87.0,2.0,3.0,10,17,10,2018,10_17_10_2018
2,36.0,52.1,68.3,2,6.0,1022.0,87.0,3.0,0.0,10,17,1,2019,10_17_1_2019
2,36.0,52.1,68.3,2,6.0,1022.0,87.0,3.0,0.0,10,17,1,2019,10_17_1_2019
2,34.4,36.5,78.5,2,14.0,1017.0,71.0,6.0,2.0,10,17,5,2019,10_17_5_2019
2,34.4,36.5,78.5,2,14.0,1017.0,71.0,6.0,2.0,10,17,5,2019,10_17_5_2019
2,36.2,42.9,75.2,2,17.0,1017.0,87.0,3.0,3.0,10,17,6,2019,10_17_6_2019
2,36.2,42.9,75.2,2,17.0,1017.0,87.0,3.0,2.0,10,17,6,2019,10_17_6_2019
3,37.3,67.3,85.4,2,19.0,1015.0,88.0,1.0,2.0,10,17,7,2019,10_17_7_2019
3,37.3,67.3,85.4,2,19.0,1015.0,88.0,1.0,3.0,10,17,7,2019,10_17_7_2019
2,40.0,37.8,88.8,2,20.0,1018.0,64.0,3.0,0.0,10,17,8,2018,10_17_8_2018
2,40.0,37.8,88.8,2,20.0,1018.0,64.0,3.0,0.0,10,17,8,2018,10_17_8_2018
2,38.1,21.3,85.3,2,21.0,1018.0,78.0,1.0,2.0,10,17,8,2019,10_17_8_2019
2,38.1,21.3,85.3,2,21.0,1018.0,78.0,1.0,2.0,10,17,8,2019,10_17_8_2019
2,35.3,40.2,72.6,2,2.0,1022.0,86.0,4.0,3.0,10,18,1,2019,10_18_1_2019
2,35.3,40.2,72.6,2,2.0,1022.0,86.0,4.0,0.0,10,18,1,2019,10_18_1_2019
3,32.2,75.9,75.0,2,15.0,1012.0,82.0,4.0,2.0,10,18,4,2019,10_18_4_2019
3,32.2,75.9,75.0,2,15.0,1012.0,82.0,4.0,2.0,10,18,4,2019,10_18_4_2019
2,35.5,21.4,75.1,2,13.0,1016.0,76.0,2.0,2.0,10,18,5,2019,10_18_5_2019
2,35.5,21.4,75.1,2,13.0,1016.0,76.0,2.0,2.0,10,18,5,2019,10_18_5_2019
1,41.9,16.5,92.3,2,24.0,1017.0,41.0,6.0,0.0,10,18,8,2018,10_18_8_2018
1,41.9,16.5,92.3,2,24.0,1017.0,41.0,6.0,0.0,10,18,8,2018,10_18_8_2018
3,38.4,28.0,83.9,2,18.0,1015.0,68.0,2.0,0.0,10,19,10,2018,10_19_10_2018
3,38.4,28.0,83.9,2,18.0,1015.0,68.0,2.0,0.0,10,19,10,2018,10_19_10_2018
3,42.6,63.0,79.3,2,13.0,1003.0,93.0,1.0,3.0,10,19,11,2018,10_19_11_2018
3,42.6,63.0,79.3,2,13.0,1003.0,93.0,1.0,3.0,10,19,11,2018,10_19_11_2018
4,45.5,84.7,85.3,2,4.0,1021.0,87.0,2.0,0.0,10,19,2,2019,10_19_2_2019
4,45.5,84.7,85.3,2,4.0,1021.0,87.0,2.0,0.0,10,19,2,2019,10_19_2_2019
3,33.7,52.2,65.2,2,17.0,1016.0,82.0,3.0,2.0,10,19,6,2019,10_19_6_2019
3,33.7,52.2,65.2,2,17.0,1016.0,82.0,3.0,3.0,10,19,6,2019,10_19_6_2019
1,40.4,5.2,87.4,2,26.0,1018.0,31.0,4.0,0.0,10,19,8,2018,10_19_8_2018
1,40.4,5.2,87.4,2,26.0,1018.0,31.0,4.0,0.0,10,19,8,2018,10_19_8_2018
3,43.8,43.9,82.7,2,18.0,1022.0,82.0,2.0,0.0,10,19,9,2018,10_19_9_2018
3,43.8,43.9,82.7,2,18.0,1022.0,82.0,2.0,0.0,10,19,9,2018,10_19_9_2018
2,38.7,45.1,81.5,2,16.0,1018.0,93.0,0.0,3.0,10,19,9,2019,10_19_9_2019
2,38.7,45.1,81.5,2,16.0,1018.0,93.0,0.0,3.0,10,19,9,2019,10_19_9_2019
3,44.5,56.1,88.9,2,22.0,1021.0,43.0,4.0,0.0,10,1,10,2018,10_1_10_2018
3,44.5,56.1,88.9,2,22.0,1021.0,43.0,4.0,0.0,10,1,10,2018,10_1_10_2018
1,37.3,7.2,77.8,2,11.0,1025.0,87.0,3.0,3.0,10,1,12,2018,10_1_12_2018
1,37.3,7.2,77.8,2,11.0,1025.0,87.0,3.0,3.0,10,1,12,2018,10_1_12_2018
3,39.0,57.7,81.4,2,16.0,1013.0,52.0,3.0,0.0,10,1,4,2019,10_1_4_2019
3,39.0,57.7,81.4,2,16.0,1013.0,52.0,3.0,0.0,10,1,4,2019,10_1_4_2019
2,34.4,39.4,74.6,2,19.0,1020.0,88.0,2.0,2.0,10,1,7,2019,10_1_7_2019
2,34.4,39.4,74.6,2,19.0,1020.0,88.0,2.0,3.0,10,1,7,2019,10_1_7_2019
2,43.1,27.3,84.6,2,21.0,1016.0,73.0,2.0,3.0,10,1,8,2018,10_1_8_2018
2,43.1,27.3,84.6,2,21.0,1016.0,73.0,2.0,0.0,10,1,8,2018,10_1_8_2018
2,44.0,15.3,85.5,2,27.0,1015.0,35.0,6.0,0.0,10,1,9,2018,10_1_9_2018
2,44.0,15.3,85.5,2,27.0,1015.0,35.0,6.0,0.0,10,1,9,2018,10_1_9_2018
1,45.0,5.0,71.3,2,18.0,1017.0,88.0,1.0,2.0,10,1,9,2019,10_1_9_2019
1,45.0,5.0,71.3,2,18.0,1017.0,88.0,1.0,4.0,10,1,9,2019,10_1_9_2019
1,41.1,19.7,87.7,2,9.0,1020.0,81.0,3.0,0.0,10,20,1,2019,10_20_1_2019
1,41.1,19.7,87.7,2,9.0,1020.0,81.0,3.0,1.0,10,20,1,2019,10_20_1_2019
3,38.2,75.7,86.3,2,6.0,1022.0,81.0,3.0,0.0,10,20,2,2019,10_20_2_2019
3,38.2,75.7,86.3,2,6.0,1022.0,81.0,3.0,0.0,10,20,2,2019,10_20_2_2019
2,34.6,22.5,77.4,2,20.0,1018.0,49.0,3.0,0.0,10,20,4,2019,10_20_4_2019
2,34.6,22.5,77.4,2,20.0,1018.0,49.0,3.0,0.0,10,20,4,2019,10_20_4_2019
4,38.9,139.7,72.8,2,14.0,1015.0,82.0,2.0,2.0,10,20,5,2019,10_20_5_2019
4,38.9,139.7,72.8,2,14.0,1015.0,82.0,2.0,2.0,10,20,5,2019,10_20_5_2019
3,41.1,104.9,84.0,2,16.0,1014.0,93.0,1.0,4.0,10,20,9,2019,10_20_9_2019
3,41.1,104.9,84.0,2,16.0,1014.0,93.0,1.0,3.0,10,20,9,2019,10_20_9_2019
1,40.9,8.9,87.8,2,20.0,1019.0,64.0,2.0,0.0,10,21,10,2018,10_21_10_2018
1,40.9,8.9,87.8,2,20.0,1019.0,64.0,2.0,0.0,10,21,10,2018,10_21_10_2018
3,45.8,47.6,68.1,2,3.0,1025.0,100.0,0.0,0.0,10,21,1,2019,10_21_1_2019
3,45.8,47.6,68.1,2,3.0,1025.0,100.0,0.0,0.0,10,21,1,2019,10_21_1_2019
3,40.7,104.4,89.9,2,10.0,1023.0,66.0,5.0,0.0,10,21,2,2019,10_21_2_2019
3,40.7,104.4,89.9,2,10.0,1023.0,66.0,5.0,0.0,10,21,2,2019,10_21_2_2019
1,31.1,15.4,79.0,2,19.0,1014.0,43.0,1.0,0.0,10,21,4,2019,10_21_4_2019
1,31.1,15.4,79.0,2,19.0,1014.0,43.0,1.0,0.0,10,21,4,2019,10_21_4_2019
3,38.6,42.7,78.0,2,18.0,1019.0,77.0,2.0,2.0,10,21,6,2019,10_21_6_2019
3,38.6,42.7,78.0,2,18.0,1019.0,77.0,2.0,3.0,10,21,6,2019,10_21_6_2019
2,36.8,35.6,91.7,2,26.0,1015.0,30.0,2.0,0.0,10,21,8,2018,10_21_8_2018
2,36.8,35.6,91.7,2,26.0,1015.0,30.0,2.0,0.0,10,21,8,2018,10_21_8_2018
2,37.4,36.3,85.5,2,21.0,1022.0,77.0,1.0,0.0,10,21,9,2018,10_21_9_2018
2,37.4,36.3,85.5,2,21.0,1022.0,77.0,1.0,1.0,10,21,9,2018,10_21_9_2018
2,37.2,28.7,85.8,2,18.0,1022.0,64.0,3.0,0.0,10,22,10,2018,10_22_10_2018
2,37.2,28.7,85.8,2,18.0,1022.0,64.0,3.0,0.0,10,22,10,2018,10_22_10_2018
3,38.2,40.3,67.3,2,10.0,1023.0,93.0,1.0,0.0,10,22,1,2019,10_22_1_2019
3,38.2,40.3,67.3,2,10.0,1023.0,93.0,1.0,3.0,10,22,1,2019,10_22_1_2019
3,37.1,62.8,92.6,2,10.0,1027.0,58.0,4.0,0.0,10,22,2,2019,10_22_2_2019
3,37.1,62.8,92.6,2,10.0,1027.0,58.0,4.0,0.0,10,22,2,2019,10_22_2_2019
3,34.3,105.7,78.6,2,17.0,1018.0,87.0,3.0,2.0,10,22,5,2019,10_22_5_2019
3,34.3,105.7,78.6,2,17.0,1018.0,87.0,3.0,2.0,10,22,5,2019,10_22_5_2019
2,33.5,13.0,65.8,2,18.0,1014.0,77.0,3.0,2.0,10,22,6,2019,10_22_6_2019
2,33.5,13.0,65.8,2,18.0,1014.0,77.0,3.0,2.0,10,22,6,2019,10_22_6_2019
3,34.1,50.4,92.7,2,24.0,999.0,68.0,1.0,0.0,10,22,8,2018,10_22_8_2018
3,34.1,50.4,92.7,2,24.0,999.0,68.0,1.0,0.0,10,22,8,2018,10_22_8_2018
0,37.7,5.9,60.2,2,17.0,1016.0,88.0,2.0,2.0,10,22,9,2019,10_22_9_2019
0,37.7,5.9,60.2,2,17.0,1016.0,88.0,2.0,2.0,10,22,9,2019,10_22_9_2019
2,42.3,19.8,82.7,2,18.0,1024.0,42.0,8.0,0.0,10,23,10,2018,10_23_10_2018
2,42.3,19.8,82.7,2,18.0,1024.0,42.0,8.0,0.0,10,23,10,2018,10_23_10_2018
4,41.5,62.3,77.8,2,12.0,1014.0,81.0,5.0,1.0,10,23,11,2018,10_23_11_2018
4,41.5,62.3,77.8,2,12.0,1014.0,81.0,5.0,1.0,10,23,11,2018,10_23_11_2018
3,41.4,31.2,65.8,2,13.0,1018.0,87.0,9.0,3.0,10,23,1,2019,10_23_1_2019
3,41.4,31.2,65.8,2,13.0,1018.0,87.0,9.0,3.0,10,23,1,2019,10_23_1_2019
0,36.3,2.3,94.0,2,11.0,1030.0,66.0,5.0,0.0,10,23,2,2019,10_23_2_2019
0,36.3,2.3,94.0,2,11.0,1030.0,66.0,5.0,0.0,10,23,2,2019,10_23_2_2019
3,39.0,83.7,73.3,2,17.0,1021.0,77.0,3.0,3.0,10,23,5,2019,10_23_5_2019
3,39.0,83.7,73.3,2,17.0,1021.0,77.0,3.0,2.0,10,23,5,2019,10_23_5_2019
3,36.1,54.3,87.7,2,19.0,1017.0,100.0,1.0,3.0,10,23,7,2019,10_23_7_2019
3,36.1,54.3,87.7,2,19.0,1017.0,100.0,1.0,3.0,10,23,7,2019,10_23_7_2019
2,44.0,29.1,85.5,2,22.0,1026.0,43.0,3.0,0.0,10,24,10,2018,10_24_10_2018
2,44.0,29.1,85.5,2,22.0,1026.0,43.0,3.0,0.0,10,24,10,2018,10_24_10_2018
3,41.4,28.8,82.0,2,13.0,1012.0,82.0,7.0,2.0,10,24,11,2018,10_24_11_2018
3,41.4,28.8,82.0,2,13.0,1012.0,82.0,7.0,2.0,10,24,11,2018,10_24_11_2018
3,41.7,38.5,68.2,2,13.0,1018.0,93.0,6.0,2.0,10,24,1,2019,10_24_1_2019
3,41.7,38.5,68.2,2,13.0,1018.0,93.0,6.0,3.0,10,24,1,2019,10_24_1_2019
0,37.7,1.5,84.2,2,17.0,1029.0,48.0,2.0,0.0,10,24,2,2019,10_24_2_2019
0,37.7,1.5,84.2,2,17.0,1029.0,48.0,2.0,0.0,10,24,2,2019,10_24_2_2019
2,37.5,22.8,77.4,2,12.0,998.0,76.0,6.0,2.0,10,24,4,2019,10_24_4_2019
2,37.5,22.8,77.4,2,12.0,998.0,76.0,6.0,2.0,10,24,4,2019,10_24_4_2019
